order_id,order_placed_at,order_delivered_at,delivery_time_min,order_date,order_day,order_hour,is_late
1526147,2023-03-06 10:51:44,2023-03-06 11:07:26.342580,15.705709666666667,2023-03-06,Monday,10,False
1526148,2023-03-06 10:52:13,2023-03-06 11:07:21.723322,15.145388700000002,2023-03-06,Monday,10,False
1526149,2023-03-06 10:52:34,2023-03-06 11:08:03.455327,15.490922116666667,2023-03-06,Monday,10,False
1526150,2023-03-06 10:55:39,2023-03-06 11:10:44.735710,15.095595166666667,2023-03-06,Monday,10,False
1526151,2023-03-06 10:57:30,2023-03-06 11:12:33.802732,15.063378866666666,2023-03-06,Monday,10,False
1526152,2023-03-06 10:59:29,2023-03-06 11:15:13.548963,15.742482716666666,2023-03-06,Monday,10,False
1526153,2023-03-06 11:00:34,2023-03-06 11:20:22.458775,19.80764625,2023-03-06,Monday,11,False
1526154,2023-03-06 11:02:45,2023-03-06 11:21:17.182402,18.536373366666666,2023-03-06,Monday,11,False
1526155,2023-03-06 11:06:00,2023-03-06 11:22:00.552890,16.009214833333335,2023-03-06,Monday,11,False
1526156,2023-03-06 11:10:22,2023-03-06 11:25:27.645366,15.094089433333332,2023-03-06,Monday,11,False
1526157,2023-03-06 11:14:38,2023-03-06 11:34:29.715727,19.861928783333333,2023-03-06,Monday,11,False
1526158,2023-03-06 11:14:46,2023-03-06 11:30:13.554978,15.459249633333334,2023-03-06,Monday,11,False
1526159,2023-03-06 11:16:24,2023-03-06 11:31:31.837693,15.130628216666667,2023-03-06,Monday,11,False
1526160,2023-03-06 11:17:24,2023-03-06 11:32:29.750672,15.095844533333333,2023-03-06,Monday,11,False
1526161,2023-03-06 11:18:13,2023-03-06 11:33:38.433748,15.4238958,2023-03-06,Monday,11,False
1526162,2023-03-06 11:21:06,2023-03-06 11:36:43.702743,15.628379050000001,2023-03-06,Monday,11,False
1526163,2023-03-06 11:23:46,2023-03-06 11:39:35.828540,15.830475666666667,2023-03-06,Monday,11,False
1526164,2023-03-06 11:24:33,2023-03-06 11:39:50.297009,15.288283483333334,2023-03-06,Monday,11,False
1526165,2023-03-06 11:25:48,2023-03-06 11:41:40.685668,15.878094466666665,2023-03-06,Monday,11,False
1526166,2023-03-06 11:30:03,2023-03-06 11:49:08.765763,19.096096050000003,2023-03-06,Monday,11,False
1526167,2023-03-06 11:36:49,2023-03-06 11:51:49.810893,15.013514883333333,2023-03-06,Monday,11,False
1526168,2023-03-06 11:37:34,2023-03-06 11:52:44.524595,15.175409916666666,2023-03-06,Monday,11,False
1526169,2023-03-06 11:40:54,2023-03-06 11:57:36.511985,16.708533083333332,2023-03-06,Monday,11,False
1526170,2023-03-06 11:44:18,2023-03-06 12:00:16.764345,15.979405750000002,2023-03-06,Monday,11,False
1526171,2023-03-06 11:45:36,2023-03-06 12:00:41.619263,15.093654383333334,2023-03-06,Monday,11,False
1526172,2023-03-06 11:46:07,2023-03-06 12:01:12.006890,15.083448166666667,2023-03-06,Monday,11,False
1526173,2023-03-06 11:49:18,2023-03-06 12:04:58.510198,15.675169966666665,2023-03-06,Monday,11,False
1526174,2023-03-06 11:50:07,2023-03-06 12:05:38.455980,15.524266333333333,2023-03-06,Monday,11,False
1526175,2023-03-06 11:51:15,2023-03-06 12:07:29.470942,16.241182366666667,2023-03-06,Monday,11,False
1526176,2023-03-06 11:58:57,2023-03-06 12:15:22.126707,16.41877845,2023-03-06,Monday,11,False
1526177,2023-03-06 11:59:10,2023-03-06 12:19:48.848121,20.647468683333333,2023-03-06,Monday,11,False
1526178,2023-03-06 11:59:43,2023-03-06 12:21:40.985778,21.966429633333334,2023-03-06,Monday,11,False
1526179,2023-03-06 12:00:38,2023-03-06 12:15:52.367813,15.23946355,2023-03-06,Monday,12,False
1526180,2023-03-06 12:00:47,2023-03-06 12:16:16.537981,15.492299683333332,2023-03-06,Monday,12,False
1526181,2023-03-06 12:05:56,2023-03-06 12:20:58.144949,15.03574915,2023-03-06,Monday,12,False
1526182,2023-03-06 12:06:11,2023-03-06 12:26:43.736069,20.54560115,2023-03-06,Monday,12,False
1526183,2023-03-06 12:09:05,2023-03-06 12:24:12.509970,15.125166166666666,2023-03-06,Monday,12,False
1526184,2023-03-06 12:10:11,2023-03-06 12:25:14.039136,15.050652266666667,2023-03-06,Monday,12,False
1526185,2023-03-06 12:10:20,2023-03-06 12:26:00.335462,15.6722577,2023-03-06,Monday,12,False
1526186,2023-03-06 12:18:17,2023-03-06 12:33:37.274856,15.337914266666667,2023-03-06,Monday,12,False
1526187,2023-03-06 12:21:19,2023-03-06 12:37:10.138550,15.852309166666666,2023-03-06,Monday,12,False
1526188,2023-03-06 12:23:09,2023-03-06 12:40:07.056626,16.967610433333334,2023-03-06,Monday,12,False
1526189,2023-03-06 12:23:44,2023-03-06 12:39:48.654101,16.07756835,2023-03-06,Monday,12,False
1526190,2023-03-06 12:29:07,2023-03-06 12:45:27.861331,16.34768885,2023-03-06,Monday,12,False
1526191,2023-03-06 12:29:29,2023-03-06 12:44:52.889738,15.3981623,2023-03-06,Monday,12,False
1526192,2023-03-06 12:30:10,2023-03-06 12:45:56.215562,15.770259366666666,2023-03-06,Monday,12,False
1526193,2023-03-06 12:33:05,2023-03-06 12:48:28.594190,15.3932365,2023-03-06,Monday,12,False
1526194,2023-03-06 12:33:15,2023-03-06 12:48:15.004226,15.000070433333333,2023-03-06,Monday,12,False
1526195,2023-03-06 12:38:17,2023-03-06 12:57:19.141651,19.03569418333333,2023-03-06,Monday,12,False
1526196,2023-03-06 12:38:53,2023-03-06 12:54:12.331785,15.322196416666666,2023-03-06,Monday,12,False
1526197,2023-03-06 12:41:56,2023-03-06 13:25:01.928616,43.09881026666667,2023-03-06,Monday,12,True
1526198,2023-03-06 12:45:13,2023-03-06 13:00:15.086614,15.0347769,2023-03-06,Monday,12,False
1526199,2023-03-06 12:46:18,2023-03-06 13:01:19.511907,15.02519845,2023-03-06,Monday,12,False
1526200,2023-03-06 12:50:17,2023-03-06 14:55:48.122705,125.51871175,2023-03-06,Monday,12,True
1526201,2023-03-06 12:53:27,2023-03-06 13:10:03.162534,16.6027089,2023-03-06,Monday,12,False
1526202,2023-03-06 12:54:09,2023-03-06 13:09:12.360526,15.056008766666668,2023-03-06,Monday,12,False
1526203,2023-03-06 12:54:37,2023-03-06 13:11:22.096255,16.75160425,2023-03-06,Monday,12,False
1526204,2023-03-06 12:56:38,2023-03-06 13:11:55.795666,15.296594433333333,2023-03-06,Monday,12,False
1526205,2023-03-06 13:00:46,2023-03-06 13:17:32.080810,16.768013500000002,2023-03-06,Monday,13,False
1526206,2023-03-06 13:02:51,2023-03-06 13:17:53.217617,15.036960283333334,2023-03-06,Monday,13,False
1526207,2023-03-06 13:10:11,2023-03-06 13:34:19.536922,24.142282033333334,2023-03-06,Monday,13,False
1526208,2023-03-06 13:17:51,2023-03-06 13:33:05.737194,15.245619900000001,2023-03-06,Monday,13,False
1526209,2023-03-06 13:18:06,2023-03-06 13:40:19.502163,22.225036050000003,2023-03-06,Monday,13,False
1526210,2023-03-06 13:18:58,2023-03-06 14:00:49.913647,41.86522745,2023-03-06,Monday,13,True
1526211,2023-03-06 13:19:34,2023-03-06 13:35:19.939107,15.765651783333334,2023-03-06,Monday,13,False
1526212,2023-03-06 13:19:37,2023-03-06 13:35:01.458564,15.407642733333335,2023-03-06,Monday,13,False
1526213,2023-03-06 13:24:12,2023-03-06 13:40:59.378178,16.7896363,2023-03-06,Monday,13,False
1526214,2023-03-06 13:24:41,2023-03-06 13:46:52.467947,22.19113245,2023-03-06,Monday,13,False
1526215,2023-03-06 13:28:24,2023-03-06 13:45:15.073008,16.8512168,2023-03-06,Monday,13,False
1526216,2023-03-06 13:32:23,2023-03-06 13:48:13.805530,15.846758833333332,2023-03-06,Monday,13,False
1526217,2023-03-06 13:32:43,2023-03-06 13:47:47.679047,15.077984116666666,2023-03-06,Monday,13,False
1526218,2023-03-06 13:37:24,2023-03-06 13:52:32.686802,15.144780033333332,2023-03-06,Monday,13,False
1526219,2023-03-06 13:42:58,2023-03-06 14:01:58.661242,19.0110207,2023-03-06,Monday,13,False
1526220,2023-03-06 13:44:33,2023-03-06 14:04:55.089349,20.36815581666667,2023-03-06,Monday,13,False
1526221,2023-03-06 13:45:32,2023-03-06 14:02:25.029621,16.883827016666668,2023-03-06,Monday,13,False
1526222,2023-03-06 13:47:04,2023-03-06 14:02:19.840194,15.264003233333334,2023-03-06,Monday,13,False
1526223,2023-03-06 13:52:37,2023-03-06 14:49:18.244155,56.68740258333333,2023-03-06,Monday,13,True
1526224,2023-03-06 13:52:57,2023-03-06 14:08:01.079033,15.067983883333333,2023-03-06,Monday,13,False
1526225,2023-03-06 13:53:40,2023-03-06 14:08:43.578187,15.05963645,2023-03-06,Monday,13,False
1526226,2023-03-06 13:57:14,2023-03-06 14:12:14.534598,15.008909966666666,2023-03-06,Monday,13,False
1526227,2023-03-06 13:57:31,2023-03-06 14:16:49.803778,19.3133963,2023-03-06,Monday,13,False
1526228,2023-03-06 14:02:37,2023-03-06 14:17:42.451087,15.09085145,2023-03-06,Monday,14,False
1526229,2023-03-06 14:11:02,2023-03-06 14:26:26.679622,15.411327033333333,2023-03-06,Monday,14,False
1526230,2023-03-06 14:12:20,2023-03-06 14:27:42.981681,15.383028016666666,2023-03-06,Monday,14,False
1526231,2023-03-06 14:12:27,2023-03-06 14:32:38.246767,20.187446116666667,2023-03-06,Monday,14,False
1526232,2023-03-06 14:19:53,2023-03-06 14:34:55.996272,15.049937866666665,2023-03-06,Monday,14,False
1526233,2023-03-06 14:22:05,2023-03-06 14:38:03.617830,15.976963833333334,2023-03-06,Monday,14,False
1526234,2023-03-06 14:23:18,2023-03-06 14:45:52.053731,22.567562183333333,2023-03-06,Monday,14,False
1526235,2023-03-06 14:24:31,2023-03-06 14:41:17.680648,16.7780108,2023-03-06,Monday,14,False
1526236,2023-03-06 14:29:04,2023-03-06 14:44:44.452586,15.674209766666667,2023-03-06,Monday,14,False
1526237,2023-03-06 14:29:22,2023-03-06 14:44:30.145967,15.135766116666668,2023-03-06,Monday,14,False
1526238,2023-03-06 14:30:01,2023-03-06 14:45:03.556325,15.042605416666667,2023-03-06,Monday,14,False
1526239,2023-03-06 14:33:30,2023-03-06 15:02:04.413973,28.573566216666666,2023-03-06,Monday,14,False
1526240,2023-03-06 14:35:35,2023-03-06 14:50:59.283193,15.404719883333334,2023-03-06,Monday,14,False
1526241,2023-03-06 14:37:18,2023-03-06 14:52:37.342762,15.322379366666667,2023-03-06,Monday,14,False
1526242,2023-03-06 14:44:29,2023-03-06 15:01:54.627993,17.427133216666668,2023-03-06,Monday,14,False
1526243,2023-03-06 14:45:23,2023-03-06 15:00:51.071230,15.467853833333333,2023-03-06,Monday,14,False
1526244,2023-03-06 14:48:57,2023-03-06 15:04:20.775900,15.396265,2023-03-06,Monday,14,False
1526245,2023-03-06 14:49:15,2023-03-06 15:17:11.909910,27.948498500000003,2023-03-06,Monday,14,False
1526246,2023-03-06 14:51:28,2023-03-06 15:07:00.640818,15.544013633333332,2023-03-06,Monday,14,False
1526247,2023-03-06 14:52:25,2023-03-06 15:07:32.764488,15.129408133333333,2023-03-06,Monday,14,False
1526248,2023-03-06 14:56:12,2023-03-06 15:14:04.710692,17.878511533333334,2023-03-06,Monday,14,False
1526249,2023-03-06 15:02:58,2023-03-06 15:18:21.895255,15.39825425,2023-03-06,Monday,15,False
1526250,2023-03-06 15:03:41,2023-03-06 15:28:01.095341,24.33492235,2023-03-06,Monday,15,False
1526251,2023-03-06 15:05:49,2023-03-06 15:20:55.941180,15.115686333333334,2023-03-06,Monday,15,False
1526252,2023-03-06 15:06:50,2023-03-06 15:35:14.110196,28.401836600000003,2023-03-06,Monday,15,False
1526253,2023-03-06 15:19:11,2023-03-06 15:36:47.988352,17.616472533333333,2023-03-06,Monday,15,False
1526254,2023-03-06 15:22:38,2023-03-06 15:37:45.756616,15.129276933333333,2023-03-06,Monday,15,False
1526255,2023-03-06 15:23:04,2023-03-06 15:38:45.134361,15.685572683333334,2023-03-06,Monday,15,False
1526256,2023-03-06 15:23:05,2023-03-06 15:38:45.629244,15.677154066666667,2023-03-06,Monday,15,False
1526257,2023-03-06 15:24:48,2023-03-06 15:40:05.187069,15.28645115,2023-03-06,Monday,15,False
1526258,2023-03-06 15:31:39,2023-03-06 15:48:22.937452,16.732290866666666,2023-03-06,Monday,15,False
1526259,2023-03-06 15:38:36,2023-03-06 15:55:15.880135,16.664668916666667,2023-03-06,Monday,15,False
1526260,2023-03-06 15:40:01,2023-03-06 15:55:29.666816,15.477780266666667,2023-03-06,Monday,15,False
1526261,2023-03-06 15:45:37,2023-03-06 16:03:42.773375,18.096222916666665,2023-03-06,Monday,15,False
1526262,2023-03-06 15:46:34,2023-03-06 16:26:44.399476,40.1733246,2023-03-06,Monday,15,True
1526263,2023-03-06 15:48:17,2023-03-06 16:04:12.870749,15.93117915,2023-03-06,Monday,15,False
1526264,2023-03-06 15:49:07,2023-03-06 16:13:01.858741,23.91431235,2023-03-06,Monday,15,False
1526265,2023-03-06 15:49:24,2023-03-06 16:04:25.880324,15.031338733333333,2023-03-06,Monday,15,False
1526266,2023-03-06 15:51:08,2023-03-06 16:07:17.261315,16.15435525,2023-03-06,Monday,15,False
1526267,2023-03-06 15:52:43,2023-03-06 16:08:59.585717,16.276428616666667,2023-03-06,Monday,15,False
1526268,2023-03-06 15:53:09,2023-03-06 16:10:01.180015,16.869666916666667,2023-03-06,Monday,15,False
1526269,2023-03-06 15:54:10,2023-03-06 16:18:42.308428,24.538473800000002,2023-03-06,Monday,15,False
1526270,2023-03-06 15:58:19,2023-03-06 16:13:36.027061,15.28378435,2023-03-06,Monday,15,False
1526271,2023-03-06 15:58:48,2023-03-06 16:14:35.061500,15.784358333333333,2023-03-06,Monday,15,False
1526272,2023-03-06 16:06:01,2023-03-06 16:24:48.598898,18.793314966666667,2023-03-06,Monday,16,False
1526273,2023-03-06 16:15:14,2023-03-06 16:31:44.566108,16.509435133333334,2023-03-06,Monday,16,False
1526274,2023-03-06 16:15:35,2023-03-06 16:33:02.354724,17.455912066666667,2023-03-06,Monday,16,False
1526275,2023-03-06 16:17:24,2023-03-06 16:36:50.666089,19.444434816666668,2023-03-06,Monday,16,False
1526276,2023-03-06 16:22:27,2023-03-06 16:39:07.406916,16.6734486,2023-03-06,Monday,16,False
1526277,2023-03-06 16:22:41,2023-03-06 16:37:50.645801,15.16076335,2023-03-06,Monday,16,False
1526278,2023-03-06 16:22:53,2023-03-06 16:38:10.170862,15.286181033333333,2023-03-06,Monday,16,False
1526279,2023-03-06 16:25:52,2023-03-06 16:40:58.111123,15.10185205,2023-03-06,Monday,16,False
1526280,2023-03-06 16:35:12,2023-03-06 16:55:02.022074,19.833701233333333,2023-03-06,Monday,16,False
1526281,2023-03-06 16:37:12,2023-03-06 17:48:29.824108,71.29706846666666,2023-03-06,Monday,16,True
1526282,2023-03-06 16:42:23,2023-03-06 16:57:45.491353,15.374855883333334,2023-03-06,Monday,16,False
1526283,2023-03-06 16:47:03,2023-03-06 17:02:14.163020,15.186050333333332,2023-03-06,Monday,16,False
1526284,2023-03-06 16:49:32,2023-03-06 17:05:00.770178,15.479502966666667,2023-03-06,Monday,16,False
1526285,2023-03-06 16:52:11,2023-03-06 17:07:32.385340,15.356422333333335,2023-03-06,Monday,16,False
1526286,2023-03-06 16:54:58,2023-03-06 17:10:16.231285,15.30385475,2023-03-06,Monday,16,False
1526287,2023-03-06 16:59:22,2023-03-06 17:14:32.442922,15.174048699999998,2023-03-06,Monday,16,False
1526288,2023-03-06 17:01:37,2023-03-06 17:21:32.627613,19.927126883333337,2023-03-06,Monday,17,False
1526289,2023-03-06 17:02:09,2023-03-06 17:17:14.072761,15.084546016666668,2023-03-06,Monday,17,False
1526290,2023-03-06 17:02:33,2023-03-06 17:18:42.916471,16.165274516666667,2023-03-06,Monday,17,False
1526291,2023-03-06 17:03:14,2023-03-06 17:20:51.430992,17.623849866666667,2023-03-06,Monday,17,False
1526292,2023-03-06 17:03:24,2023-03-06 17:18:37.098526,15.218308766666667,2023-03-06,Monday,17,False
1526293,2023-03-06 17:04:38,2023-03-06 17:20:27.462649,15.824377483333334,2023-03-06,Monday,17,False
1526294,2023-03-06 17:07:35,2023-03-06 17:48:06.928648,40.53214413333333,2023-03-06,Monday,17,True
1526295,2023-03-06 17:11:53,2023-03-06 17:28:11.759458,16.312657633333334,2023-03-06,Monday,17,False
1526296,2023-03-06 17:13:39,2023-03-06 17:29:04.252878,15.4208813,2023-03-06,Monday,17,False
1526297,2023-03-06 17:15:09,2023-03-06 17:30:33.649340,15.410822333333334,2023-03-06,Monday,17,False
1526298,2023-03-06 17:21:01,2023-03-06 17:36:09.542685,15.142378083333334,2023-03-06,Monday,17,False
1526299,2023-03-06 17:27:03,2023-03-06 17:43:48.662243,16.761037383333335,2023-03-06,Monday,17,False
1526300,2023-03-06 17:30:01,2023-03-06 17:47:27.784998,17.446416633333335,2023-03-06,Monday,17,False
1526301,2023-03-06 17:32:33,2023-03-06 18:07:41.301202,35.13835336666667,2023-03-06,Monday,17,True
1526302,2023-03-06 17:34:19,2023-03-06 17:51:24.970744,17.0995124,2023-03-06,Monday,17,False
1526303,2023-03-06 17:37:42,2023-03-06 17:54:10.764184,16.479403066666666,2023-03-06,Monday,17,False
1526304,2023-03-06 17:41:09,2023-03-06 18:00:50.650884,19.694181399999998,2023-03-06,Monday,17,False
1526305,2023-03-06 17:41:45,2023-03-06 17:56:51.822918,15.113715299999999,2023-03-06,Monday,17,False
1526306,2023-03-06 17:45:53,2023-03-06 18:01:43.515094,15.841918233333333,2023-03-06,Monday,17,False
1526307,2023-03-06 17:46:31,2023-03-06 18:01:38.118633,15.118643883333334,2023-03-06,Monday,17,False
1526308,2023-03-06 17:48:56,2023-03-06 18:05:01.261217,16.08768695,2023-03-06,Monday,17,False
1526309,2023-03-06 17:49:06,2023-03-06 18:05:09.282976,16.054716266666667,2023-03-06,Monday,17,False
1526310,2023-03-06 17:52:26,2023-03-06 18:07:34.336126,15.138935433333334,2023-03-06,Monday,17,False
1526311,2023-03-06 17:53:15,2023-03-06 18:08:30.284086,15.254734766666667,2023-03-06,Monday,17,False
1526312,2023-03-06 17:54:30,2023-03-06 18:09:33.231520,15.053858666666667,2023-03-06,Monday,17,False
1526313,2023-03-06 17:55:11,2023-03-06 18:13:07.026728,17.933778800000002,2023-03-06,Monday,17,False
1526314,2023-03-06 17:59:54,2023-03-06 18:15:57.331294,16.055521566666666,2023-03-06,Monday,17,False
1526315,2023-03-06 18:01:51,2023-03-06 18:17:10.875874,15.331264566666666,2023-03-06,Monday,18,False
1526316,2023-03-06 18:02:33,2023-03-06 18:20:19.200666,17.770011099999998,2023-03-06,Monday,18,False
1526317,2023-03-06 18:10:39,2023-03-06 18:34:23.340998,23.739016633333332,2023-03-06,Monday,18,False
1526318,2023-03-06 18:11:15,2023-03-06 18:26:28.421479,15.223691316666667,2023-03-06,Monday,18,False
1526319,2023-03-06 18:11:44,2023-03-06 18:30:31.666112,18.794435200000002,2023-03-06,Monday,18,False
1526320,2023-03-06 18:13:13,2023-03-06 18:28:40.372958,15.456215966666667,2023-03-06,Monday,18,False
1526321,2023-03-06 18:15:38,2023-03-06 18:32:47.919570,17.165326166666667,2023-03-06,Monday,18,False
1526322,2023-03-06 18:16:17,2023-03-06 18:38:54.375875,22.62293125,2023-03-06,Monday,18,False
1526323,2023-03-06 18:19:29,2023-03-06 18:34:40.444226,15.1907371,2023-03-06,Monday,18,False
1526324,2023-03-06 18:20:31,2023-03-06 18:36:58.695810,16.461596833333335,2023-03-06,Monday,18,False
1526325,2023-03-06 18:24:12,2023-03-06 18:39:28.253546,15.270892433333334,2023-03-06,Monday,18,False
1526326,2023-03-06 18:25:10,2023-03-06 18:40:45.502910,15.591715166666667,2023-03-06,Monday,18,False
1526327,2023-03-06 18:28:17,2023-03-06 18:43:17.773939,15.012898983333335,2023-03-06,Monday,18,False
1526328,2023-03-06 18:29:53,2023-03-06 18:51:21.841613,21.48069355,2023-03-06,Monday,18,False
1526329,2023-03-06 18:32:21,2023-03-06 18:47:59.594071,15.643234516666666,2023-03-06,Monday,18,False
1526330,2023-03-06 18:32:31,2023-03-06 18:47:39.936209,15.148936816666666,2023-03-06,Monday,18,False
1526331,2023-03-06 18:33:10,2023-03-06 18:48:39.334098,15.488901633333334,2023-03-06,Monday,18,False
1526332,2023-03-06 18:40:19,2023-03-06 18:56:30.521899,16.19203165,2023-03-06,Monday,18,False
1526333,2023-03-06 18:46:16,2023-03-06 19:01:41.255947,15.42093245,2023-03-06,Monday,18,False
1526334,2023-03-06 18:46:56,2023-03-06 19:02:24.706432,15.478440533333332,2023-03-06,Monday,18,False
1526335,2023-03-06 18:51:55,2023-03-06 19:07:41.747055,15.779117583333335,2023-03-06,Monday,18,False
1526336,2023-03-06 18:52:58,2023-03-06 19:19:11.966911,26.23278185,2023-03-06,Monday,18,False
1526337,2023-03-06 18:55:05,2023-03-06 19:28:38.728934,33.5621489,2023-03-06,Monday,18,True
1526338,2023-03-06 18:55:15,2023-03-06 19:10:37.012816,15.366880266666668,2023-03-06,Monday,18,False
1526339,2023-03-06 18:56:13,2023-03-06 19:12:23.745862,16.1790977,2023-03-06,Monday,18,False
1526340,2023-03-06 18:57:32,2023-03-06 19:13:08.077863,15.601297716666666,2023-03-06,Monday,18,False
1526341,2023-03-06 18:58:44,2023-03-06 19:17:46.325260,19.038754333333333,2023-03-06,Monday,18,False
1526342,2023-03-06 18:58:59,2023-03-06 19:14:54.826810,15.930446833333333,2023-03-06,Monday,18,False
1526343,2023-03-06 19:00:16,2023-03-06 19:15:30.044170,15.2340695,2023-03-06,Monday,19,False
1526344,2023-03-06 19:01:06,2023-03-06 19:17:39.659994,16.5609999,2023-03-06,Monday,19,False
1526345,2023-03-06 19:02:39,2023-03-06 19:32:31.727923,29.878798716666665,2023-03-06,Monday,19,False
1526346,2023-03-06 19:04:33,2023-03-06 19:20:16.055846,15.717597433333333,2023-03-06,Monday,19,False
1526347,2023-03-06 19:07:22,2023-03-06 19:23:24.219627,16.036993783333333,2023-03-06,Monday,19,False
1526348,2023-03-06 19:08:27,2023-03-06 19:23:38.809701,15.19682835,2023-03-06,Monday,19,False
1526349,2023-03-06 19:08:29,2023-03-06 19:23:49.747919,15.34579865,2023-03-06,Monday,19,False
1526350,2023-03-06 19:11:13,2023-03-06 19:30:35.852857,19.38088095,2023-03-06,Monday,19,False
1526351,2023-03-06 19:14:48,2023-03-06 19:30:45.675618,15.9612603,2023-03-06,Monday,19,False
1526352,2023-03-06 19:17:32,2023-03-06 20:08:31.540122,50.992335366666666,2023-03-06,Monday,19,True
1526353,2023-03-06 19:21:13,2023-03-06 19:36:37.878443,15.414640716666666,2023-03-06,Monday,19,False
1526354,2023-03-06 19:22:54,2023-03-06 19:39:05.726584,16.195443066666666,2023-03-06,Monday,19,False
1526355,2023-03-06 19:24:52,2023-03-06 19:40:50.105501,15.968425016666666,2023-03-06,Monday,19,False
1526356,2023-03-06 19:28:04,2023-03-06 19:43:37.685878,15.5614313,2023-03-06,Monday,19,False
1526357,2023-03-06 19:29:26,2023-03-06 19:46:13.742462,16.7957077,2023-03-06,Monday,19,False
1526358,2023-03-06 19:31:17,2023-03-06 19:46:25.127998,15.135466633333333,2023-03-06,Monday,19,False
1526359,2023-03-06 19:32:07,2023-03-06 19:47:32.403002,15.423383366666666,2023-03-06,Monday,19,False
1526360,2023-03-06 19:34:04,2023-03-06 19:49:14.205764,15.170096066666668,2023-03-06,Monday,19,False
1526361,2023-03-06 19:36:23,2023-03-06 19:51:46.823081,15.39705135,2023-03-06,Monday,19,False
1526362,2023-03-06 19:36:44,2023-03-06 19:52:42.236224,15.970603733333332,2023-03-06,Monday,19,False
1526363,2023-03-06 19:38:07,2023-03-06 19:53:51.441014,15.740683566666666,2023-03-06,Monday,19,False
1526364,2023-03-06 19:41:45,2023-03-06 19:57:17.940080,15.549001333333333,2023-03-06,Monday,19,False
1526365,2023-03-06 19:41:51,2023-03-06 19:56:59.735926,15.145598766666666,2023-03-06,Monday,19,False
1526366,2023-03-06 19:43:20,2023-03-06 19:58:22.874127,15.047902116666668,2023-03-06,Monday,19,False
1526367,2023-03-06 19:44:14,2023-03-06 19:59:31.438111,15.290635183333334,2023-03-06,Monday,19,False
1526368,2023-03-06 19:45:28,2023-03-06 20:00:46.936436,15.315607266666666,2023-03-06,Monday,19,False
1526369,2023-03-06 19:56:04,2023-03-06 20:11:31.297413,15.454956883333333,2023-03-06,Monday,19,False
1526370,2023-03-06 19:56:46,2023-03-06 20:12:42.811372,15.946856200000001,2023-03-06,Monday,19,False
1526371,2023-03-06 19:57:19,2023-03-06 20:15:08.933488,17.8322248,2023-03-06,Monday,19,False
1526372,2023-03-06 19:58:48,2023-03-06 20:21:05.919189,22.29865315,2023-03-06,Monday,19,False
1526373,2023-03-06 20:00:03,2023-03-06 20:15:26.974636,15.399577266666666,2023-03-06,Monday,20,False
1526374,2023-03-06 20:00:43,2023-03-06 20:19:54.488931,19.191482183333335,2023-03-06,Monday,20,False
1526375,2023-03-06 20:00:55,2023-03-06 20:16:36.518974,15.6919829,2023-03-06,Monday,20,False
1526376,2023-03-06 20:03:19,2023-03-06 20:18:19.281868,15.0046978,2023-03-06,Monday,20,False
1526377,2023-03-06 20:09:49,2023-03-06 20:24:59.299619,15.171660316666667,2023-03-06,Monday,20,False
1526378,2023-03-06 20:10:59,2023-03-06 20:26:02.514412,15.058573533333334,2023-03-06,Monday,20,False
1526379,2023-03-06 20:13:36,2023-03-06 20:34:20.588536,20.743142266666666,2023-03-06,Monday,20,False
1526380,2023-03-06 20:14:19,2023-03-06 20:29:21.188252,15.036470866666667,2023-03-06,Monday,20,False
1526381,2023-03-06 20:17:12,2023-03-06 20:32:51.190024,15.653167066666667,2023-03-06,Monday,20,False
1526382,2023-03-06 20:18:40,2023-03-06 20:34:23.806816,15.730113600000001,2023-03-06,Monday,20,False
1526383,2023-03-06 20:18:53,2023-03-06 20:34:34.523244,15.692054066666666,2023-03-06,Monday,20,False
1526384,2023-03-06 20:22:09,2023-03-06 20:37:31.964228,15.382737133333334,2023-03-06,Monday,20,False
1526385,2023-03-06 20:22:12,2023-03-06 20:37:37.659311,15.427655183333334,2023-03-06,Monday,20,False
1526386,2023-03-06 20:31:33,2023-03-06 20:46:57.909324,15.4151554,2023-03-06,Monday,20,False
1526387,2023-03-06 20:34:29,2023-03-06 20:49:41.934981,15.215583016666667,2023-03-06,Monday,20,False
1526388,2023-03-06 20:39:35,2023-03-06 21:04:11.776254,24.61293756666667,2023-03-06,Monday,20,False
1526389,2023-03-06 20:42:17,2023-03-06 20:58:10.021697,15.88369495,2023-03-06,Monday,20,False
1526390,2023-03-06 20:43:07,2023-03-06 21:01:04.205048,17.953417466666668,2023-03-06,Monday,20,False
1526391,2023-03-06 20:48:49,2023-03-06 21:04:12.464651,15.391077516666666,2023-03-06,Monday,20,False
1526392,2023-03-06 20:52:32,2023-03-06 21:07:50.934314,15.3155719,2023-03-06,Monday,20,False
1526393,2023-03-06 20:56:03,2023-03-06 21:14:19.907500,18.281791666666667,2023-03-06,Monday,20,False
1526394,2023-03-06 20:56:14,2023-03-06 21:11:36.005183,15.36675305,2023-03-06,Monday,20,False
1526395,2023-03-06 20:56:30,2023-03-06 21:13:08.892206,16.648203433333332,2023-03-06,Monday,20,False
1526396,2023-03-06 20:57:58,2023-03-06 21:15:34.577541,17.609625683333334,2023-03-06,Monday,20,False
1526397,2023-03-06 20:58:06,2023-03-06 21:14:00.475751,15.907929183333332,2023-03-06,Monday,20,False
